city,chengjiao_href,chengjiao_title,area_sqm,total_selling_price,total_deal_price,unit_deal_price,deal_date,post_to_deal_days,facing,huxing,floor,furbishing,elevator,year
sh,https://sh.lianjia.com/chengjiao/107010002888.html,中远两湾城 2室2厅 97.62平米,97.62,325.0,325.0,33293.0,2013-03-16,178,南,2室2厅,高楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010002632.html,中远两湾城 1室2厅 62.25平米,62.25,220.0,220.0,35342.0,2013-03-16,176,西北,1室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010002293.html,中远两湾城 3室2厅 149.39平米,149.39,650.0,438.0,29320.0,2013-03-14,433,南,3室2厅,高楼层(共27层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010002598.html,中远两湾城 2室2厅 101.99平米,101.99,335.0,335.0,32847.0,2013-03-13,431,南,2室2厅,高楼层(共32层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010002690.html,中远两湾城 2室2厅 112.53平米,112.53,335.0,335.0,29770.0,2013-03-13,431,西南,2室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010001936.html,中远两湾城 2室2厅 97.94平米,97.94,1.0,308.0,31448.0,2013-03-13,431,西南,2室2厅,高楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010002749.html,中远两湾城 1室2厅 64.09平米,64.09,510.0,253.0,39476.0,2013-03-13,431,南,1室2厅,高楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010002356.html,中远两湾城 3室2厅 148.93平米,148.93,452.0,452.0,30350.0,2013-03-11,172,南,3室2厅,高楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010002623.html,中远两湾城 1室2厅 72.94平米,72.94,None,240.0,32904.0,2013-03-11,169,东,1室2厅,中楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010002635.html,中远两湾城 2室2厅 97.51平米,97.51,335.0,335.5,34407.0,2013-03-10,428,南,2室2厅,低楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010002687.html,中远两湾城 5室2厅 172.55平米,172.55,1300.0,518.0,30021.0,2013-03-10,428,南,5室2厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010002573.html,中远两湾城 1室2厅 64.09平米,64.09,220.0,220.0,34327.0,2013-03-09,427,南,1室2厅,中楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010002473.html,中远两湾城 1室2厅 72.61平米,72.61,228.0,228.0,31401.0,2013-03-08,426,东南,1室2厅,低楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010001345.html,中远两湾城 --室--厅 111.56平米,111.56,317.0,317.0,28416.0,2013-03-06,425,暂无数据,--室--厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010002390.html,中远两湾城 4室2厅 166.96平米,166.96,800.0,563.0,33721.0,2013-03-03,421,南,4室2厅,中楼层(共33层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010002238.html,中远两湾城 --室--厅 149.39平米,149.39,452.0,452.0,30257.0,2013-02-27,418,暂无数据,--室--厅,中楼层(共27层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010002212.html,中远两湾城 2室2厅 98.99平米,98.99,680.0,275.0,27781.0,2013-02-22,413,南,2室2厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010002229.html,中远两湾城 2室2厅 101.49平米,101.49,1.0,318.0,31334.0,2013-02-16,407,南,2室2厅,高楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010002171.html,中远两湾城 2室2厅 99.33平米,99.33,450.0,349.0,35136.0,2013-02-16,407,南,2室2厅,高楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010002192.html,中远两湾城 3室2厅 132.04平米,132.04,351.0,351.0,26583.0,2013-02-04,137,南,3室2厅,低楼层(共25层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010002094.html,中远两湾城 4室2厅 166.88平米,166.88,500.0,500.0,29962.0,2013-02-02,321,南,4室2厅,高楼层(共27层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010002150.html,中远两湾城 2室2厅 109.71平米,109.71,300.0,300.0,27345.0,2013-02-01,392,南,2室2厅,低楼层(共33层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010002061.html,中远两湾城 2室2厅 112.66平米,112.66,500.0,390.0,34618.0,2013-01-31,391,南,2室2厅,中楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010001836.html,中远两湾城 3室2厅 150.98平米,150.98,1.0,407.5,26991.0,2013-01-29,389,南,3室2厅,高楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010001875.html,中远两湾城 2室2厅 102.19平米,102.19,680.0,315.0,30825.0,2013-01-26,124,南,2室2厅,低楼层(共30层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010002107.html,中远两湾城 1室2厅 72.61平米,72.61,320.0,238.0,32778.0,2013-01-25,385,南,1室2厅,低楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010001964.html,中远两湾城 2室2厅 96.04平米,96.04,295.0,295.0,30717.0,2013-01-19,379,南,2室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010001632.html,中远两湾城 1室2厅 59.65平米,59.65,300.0,195.0,32691.0,2013-01-14,374,暂无数据,1室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010001746.html,中远两湾城 2室2厅 103.44平米,103.44,1.0,290.0,28036.0,2013-01-07,109,南,2室2厅,低楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010001884.html,中远两湾城 1室2厅 67.55平米,67.55,247.0,247.0,36566.0,2012-12-31,360,南,1室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010001885.html,中远两湾城 3室2厅 129.14平米,129.14,365.0,365.0,28264.0,2012-12-31,360,南,3室2厅,低楼层(共27层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010001809.html,中远两湾城 --室--厅 62.76平米,62.76,195.0,195.0,31071.0,2012-12-31,131,暂无数据,--室--厅,中楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010001572.html,中远两湾城 4室2厅 166.28平米,166.28,1.0,540.0,32476.0,2012-12-31,360,南,4室2厅,中楼层(共29层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010001892.html,中远两湾城 1室2厅 90.72平米,90.72,1.0,283.0,31195.0,2012-12-30,359,西南,1室2厅,中楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010001779.html,中远两湾城 2室2厅 98.99平米,98.99,275.0,275.0,27781.0,2012-12-29,358,南,2室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010001805.html,中远两湾城 2室2厅 103.55平米,103.55,345.0,345.0,33318.0,2012-12-27,98,南,2室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010001458.html,中远两湾城 2室2厅 102.24平米,102.24,272.0,272.0,26605.0,2012-12-24,108,南,2室2厅,高楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010001607.html,中远两湾城 2室2厅 105.63平米,105.63,328.0,328.0,31052.0,2012-12-24,95,南,2室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010001595.html,中远两湾城 2室2厅 99.19平米,99.19,308.5,308.5,31102.0,2012-12-17,346,南,2室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010001485.html,中远两湾城 3室2厅 131.1平米,131.1,378.0,378.0,28833.0,2012-12-17,229,西南,3室2厅,低楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010001477.html,中远两湾城 2室2厅 109.71平米,109.71,315.0,315.0,28713.0,2012-12-10,205,南,2室2厅,高楼层(共33层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010001307.html,中远两湾城 3室2厅 131.1平米,131.1,1.0,355.0,27079.0,2012-12-07,336,南,3室2厅,中楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010001568.html,中远两湾城 2室2厅 97.15平米,97.15,320.0,320.0,32939.0,2012-12-05,334,南,2室2厅,中楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010001620.html,中远两湾城 2室2厅 104.37平米,104.37,1.0,288.0,27595.0,2012-12-04,73,南,2室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010001359.html,中远两湾城 2室2厅 100.93平米,100.93,720.0,318.0,31507.0,2012-11-28,69,南,2室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010001528.html,中远两湾城 1室2厅 69.56平米,69.56,1.0,231.0,33209.0,2012-11-21,320,暂无数据,1室2厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010001507.html,中远两湾城 1室2厅 89.82平米,89.82,278.0,278.0,30951.0,2012-11-19,318,南,1室2厅,高楼层(共33层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010001511.html,中远两湾城 3室2厅 150.98平米,150.98,408.0,408.0,27024.0,2012-11-12,311,南,3室2厅,低楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010001446.html,中远两湾城 2室2厅 104.37平米,104.37,296.0,296.0,28361.0,2012-11-05,304,南,2室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010001439.html,中远两湾城 1室2厅 72.94平米,72.94,206.0,206.0,28243.0,2012-11-05,304,东南,1室2厅,中楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010001425.html,中远两湾城 2室2厅 102.54平米,102.54,730.0,318.0,31013.0,2012-10-27,295,南,2室2厅,低楼层(共24层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010001356.html,中远两湾城 2室2厅 99.44平米,99.44,316.0,316.0,31778.0,2012-10-25,293,南,2室2厅,高楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010001355.html,中远两湾城 1室2厅 89.82平米,89.82,1.0,280.0,31174.0,2012-10-22,290,西北,1室2厅,高楼层(共33层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010001382.html,中远两湾城 2室2厅 97.62平米,97.62,1.0,323.0,33088.0,2012-10-17,285,南,2室2厅,高楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010001336.html,中远两湾城 2室2厅 110.08平米,110.08,345.0,345.0,31341.0,2012-10-15,283,南,2室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010001322.html,中远两湾城 3室2厅 135.18平米,135.18,1.0,404.0,29887.0,2012-10-13,225,南,3室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010001231.html,中远两湾城 3室2厅 122.34平米,122.34,800.0,380.0,31061.0,2012-10-10,278,南,3室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010001274.html,中远两湾城 3室2厅 126.9平米,126.9,400.0,400.0,31521.0,2012-10-10,278,南,3室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010001265.html,中远两湾城 2室2厅 123.24平米,123.24,330.0,330.0,26778.0,2012-09-26,264,西南,2室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010001171.html,中远两湾城 3室2厅 123.74平米,123.74,1.0,310.0,25053.0,2012-09-25,253,东南,3室2厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010001260.html,中远两湾城 2室2厅 103.24平米,103.24,294.0,294.0,28478.0,2012-09-22,24,南,2室2厅,中楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010001226.html,中远两湾城 2室2厅 107.26平米,107.26,310.0,310.0,28902.0,2012-09-21,259,南,2室2厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010001246.html,中远两湾城 2室2厅 109.71平米,109.71,None,315.0,28713.0,2012-09-19,257,南,2室2厅,高楼层(共33层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010001120.html,中远两湾城 3室2厅 158.17平米,158.17,463.0,463.0,29273.0,2012-09-18,256,南,3室2厅,高楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010001200.html,中远两湾城 1室2厅 62.76平米,62.76,495.0,175.0,27885.0,2012-09-10,79,南,1室2厅,低楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010001151.html,中远两湾城 2室2厅 99.44平米,99.44,1.0,320.0,32181.0,2012-09-07,245,南,2室2厅,高楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010001140.html,中远两湾城 1室2厅 65.26平米,65.26,207.0,207.0,31720.0,2012-08-30,25,南,1室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010001154.html,中远两湾城 2室2厅 123.24平米,123.24,308.0,308.0,24992.0,2012-08-28,235,西南,2室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010001141.html,中远两湾城 1室1厅 67.55平米,67.55,600.0,211.5,31311.0,2012-08-28,50,东南,1室1厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010001096.html,中远两湾城 --室--厅 132.66平米,132.66,397.0,397.0,29927.0,2012-08-26,153,暂无数据,--室--厅,低楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010001108.html,中远两湾城 3室2厅 109.7平米,109.7,560.0,285.0,25980.0,2012-08-17,224,南,3室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010001081.html,中远两湾城 3室2厅 111.55平米,111.55,1.0,342.0,30659.0,2012-08-13,220,南,3室2厅,低楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000969.html,中远两湾城 1室2厅 72.61平米,72.61,1.0,206.5,28440.0,2012-08-13,220,东南,1室2厅,低楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010000977.html,中远两湾城 1室2厅 89.82平米,89.82,385.0,264.0,29393.0,2012-08-06,213,南,1室2厅,低楼层(共33层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010000968.html,中远两湾城 3室2厅 118.7平米,118.7,835.0,303.0,25527.0,2012-08-05,128,南,3室2厅,低楼层(共23层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010001011.html,中远两湾城 2室2厅 112.79平米,112.79,1.0,325.0,28815.0,2012-07-30,206,南,2室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000998.html,中远两湾城 2室2厅 99.33平米,99.33,1.0,334.0,33626.0,2012-07-30,206,南,2室2厅,中楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010000932.html,中远两湾城 2室2厅 100.9平米,100.9,1.0,260.0,25769.0,2012-07-17,193,东南,2室2厅,低楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010000883.html,中远两湾城 2室2厅 104.96平米,104.96,295.0,295.0,28106.0,2012-07-16,149,南,2室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010000854.html,中远两湾城 1室2厅 59.59平米,59.59,202.0,202.0,33899.0,2012-07-12,188,南,1室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000880.html,中远两湾城 1室2厅 59.44平米,59.44,None,200.0,33648.0,2012-07-10,186,南,1室2厅,中楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000871.html,中远两湾城 2室2厅 103.02平米,103.02,1.0,295.0,28636.0,2012-07-06,12,南,2室2厅,低楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010000885.html,中远两湾城 3室2厅 163.77平米,163.77,1.0,466.8,28504.0,2012-07-03,179,南,3室2厅,高楼层(共33层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010000489.html,中远两湾城 4室2厅 164平米,164.0,1150.0,435.0,26525.0,2012-06-26,172,南,4室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010000815.html,中远两湾城 2室2厅 100.9平米,100.9,650.0,255.5,25323.0,2012-06-21,167,南,2室2厅,高楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010000781.html,中远两湾城 2室2厅 109.71平米,109.71,680.0,278.5,25386.0,2012-06-19,165,南,2室2厅,高楼层(共33层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010000811.html,中远两湾城 2室2厅 101.99平米,101.99,1.0,279.0,27356.0,2012-06-17,163,南,2室2厅,高楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010000750.html,中远两湾城 3室2厅 123.22平米,123.22,1.0,275.0,22318.0,2012-06-14,160,东北,3室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000704.html,中远两湾城 1室2厅 89.78平米,89.78,540.0,258.0,28737.0,2012-05-31,146,南,1室2厅,高楼层(共27层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010000652.html,中远两湾城 2室2厅 104.37平米,104.37,500.0,302.0,28936.0,2012-05-30,42,南,2室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010000733.html,中远两湾城 1室1厅 59.65平米,59.65,185.0,185.0,31015.0,2012-05-27,142,南,1室1厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000691.html,中远两湾城 2室2厅 102.54平米,102.54,304.0,304.0,29647.0,2012-05-26,141,南,2室2厅,中楼层(共24层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010000694.html,中远两湾城 3室2厅 166.96平米,166.96,430.0,430.0,25755.0,2012-05-25,140,南,3室2厅,低楼层(共33层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010000677.html,中远两湾城 2室2厅 111.63平米,111.63,308.0,308.0,27592.0,2012-05-23,138,西南,2室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010000646.html,中远两湾城 1室2厅 73平米,73.0,1.0,218.5,29932.0,2012-05-22,137,东南,1室2厅,中楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010000628.html,中远两湾城 2室2厅 109.33平米,109.33,1.0,330.0,30184.0,2012-05-16,131,南,2室2厅,中楼层(共27层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010000642.html,中远两湾城 2室2厅 103.44平米,103.44,280.0,280.0,27069.0,2012-05-14,129,暂无数据,2室2厅,高楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010000663.html,中远两湾城 3室2厅 111.55平米,111.55,1.0,300.0,26894.0,2012-05-07,122,南,3室2厅,低楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000650.html,中远两湾城 1室2厅 59.65平米,59.65,1.0,180.0,30177.0,2012-05-06,121,西南,1室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000612.html,中远两湾城 1室2厅 59.65平米,59.65,295.0,183.0,30679.0,2012-05-06,121,西南,1室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000648.html,中远两湾城 2室2厅 97.75平米,97.75,260.0,260.0,26599.0,2012-05-04,119,南,2室2厅,低楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010000630.html,中远两湾城 3室2厅 112.68平米,112.68,314.3,314.3,27894.0,2012-05-03,118,东南,3室2厅,低楼层(共25层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010000533.html,中远两湾城 1室2厅 59.65平米,59.65,300.0,177.0,29674.0,2012-05-03,73,西南,1室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000529.html,中远两湾城 2室2厅 99.4平米,99.4,308.0,308.0,30986.0,2012-04-09,21,南,2室2厅,中楼层(共25层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010000424.html,中远两湾城 3室2厅 134.38平米,134.38,720.0,408.0,30362.0,2012-04-08,93,暂无数据,3室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000498.html,中远两湾城 2室2厅 124.69平米,124.69,599.0,350.0,28070.0,2012-04-05,90,南,2室2厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010000500.html,中远两湾城 1室2厅 67.38平米,67.38,330.0,209.0,31019.0,2012-04-05,90,南,1室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010000510.html,中远两湾城 2室2厅 97.62平米,97.62,271.5,271.5,27812.0,2012-04-01,86,南,2室2厅,中楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010000477.html,中远两湾城 --室--厅 112.79平米,112.79,290.0,290.0,25712.0,2012-03-31,85,暂无数据,--室--厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000471.html,中远两湾城 2室2厅 97.62平米,97.62,680.0,260.0,26634.0,2012-03-24,78,南,2室2厅,低楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010000429.html,中远两湾城 3室2厅 133.19平米,133.19,393.0,393.0,29507.0,2012-03-24,78,南,3室2厅,中楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010000391.html,中远两湾城 2室2厅 85.71平米,85.71,1.0,267.0,31152.0,2012-03-18,16,暂无数据,2室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000404.html,中远两湾城 3室2厅 121.95平米,121.95,373.5,373.5,30628.0,2012-03-18,72,暂无数据,3室2厅,高楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000372.html,中远两湾城 3室2厅 117.41平米,117.41,285.0,285.0,24274.0,2012-03-13,67,暂无数据,3室2厅,低楼层(共24层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010000384.html,中远两湾城 2室2厅 104.37平米,104.37,1.0,263.0,25199.0,2012-03-11,65,暂无数据,2室2厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010000301.html,中远两湾城 1室2厅 62.36平米,62.36,175.0,175.0,28063.0,2012-02-29,54,东南,1室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000009.html,中远两湾城 5室3厅 300.23平米,300.23,860.0,860.0,28645.0,2012-01-12,6,暂无数据,5室3厅,高楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010000190.html,中远两湾城 1室2厅 75.34平米,75.34,None,215.0,28538.0,2011-12-13,None,南,1室2厅,高楼层(共33层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010000139.html,中远两湾城 2室2厅 84.64平米,84.64,253.0,253.0,29892.0,2011-12-11,None,西南,2室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000132.html,中远两湾城 1室2厅 62.25平米,62.25,179.0,179.0,28756.0,2011-11-24,None,西南,1室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000138.html,中远两湾城 2室2厅 94.57平米,94.57,310.0,310.0,32780.0,2011-11-22,None,南,2室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010000079.html,中远两湾城 3室2厅 147.38平米,147.38,1000.0,420.0,28498.0,2011-11-07,None,南,3室2厅,低楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010000117.html,中远两湾城 2室2厅 100.44平米,100.44,306.0,306.0,30466.0,2011-11-07,None,暂无数据,2室2厅,中楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010000060.html,中远两湾城 1室2厅 62.36平米,62.36,202.0,202.0,32393.0,2011-10-08,None,南,1室2厅,高楼层(共34层),其他,有电梯,2003
