xiaoqu_id,xiaoqu_name,recently_sold,cur_rental,cur_selling,avg_price,year
5012970660737921,成都北路123号,90天成交0套,0,0,-1.0,-1
5012970675941722,大沽路398号,90天成交0套,0,0,-1.0,-1
5012970675941714,大沽路380号,90天成交0套,0,0,-1.0,-1
5012970675941730,大沽路428号,90天成交0套,0,0,-1.0,-1
5012970675941746,大沽路517号,90天成交0套,0,0,-1.0,-1
5012970675941739,大沽路497号,90天成交0套,0,0,-1.0,-1
5012970475926261,凤阳路528号,90天成交0套,0,0,-1.0,-1
5012970475926262,凤阳路558号,90天成交0套,0,0,-1.0,-1
5012970475926267,凤阳路568号,90天成交0套,0,0,-1.0,-1
5012970523373790,泰兴路450号,90天成交0套,0,0,-1.0,-1
5012970523373781,泰兴路315号,90天成交0套,0,0,-1.0,-1
5012970766906246,升平路29-31号,90天成交0套,0,0,-1.0,-1
5012970766906243,升平街19号,90天成交0套,0,0,-1.0,-1
5012970782109713,石门一路82号,90天成交0套,0,0,-1.0,-1
5012970766906360,石门二路350-352号,90天成交0套,0,0,-1.0,-1
5012970782109710,石门一路70号,90天成交0套,0,0,-1.0,-1
5012970782109700,石门一路18号,90天成交0套,0,0,-1.0,-1
5012970766906365,石门二路7号,90天成交0套,0,0,-1.0,-1
5012970766906356,石门二路225号,90天成交0套,0,0,-1.0,-1
5012970766906366,石门二路81号,90天成交0套,0,0,-1.0,-1
5012970766906353,石门二路219号,90天成交0套,0,0,-1.0,-1
5012970766906359,石门二路310号,90天成交0套,0,0,-1.0,-1
5012970782109697,石门二路9号,90天成交0套,0,0,-1.0,-1
5012970766906350,石门二路211-213号,90天成交0套,0,0,-1.0,-1
5012970766906348,石门二路19号,90天成交0套,0,0,-1.0,-1
5012970782109705,石门一路27号,90天成交0套,0,0,-1.0,-1
5013990793874388,南京西路1041号,90天成交0套,0,0,-1.0,-1
5014171358376115,陕西北路193弄,90天成交0套,0,0,-1.0,-1
5020035168801598,陕西北路456号,90天成交0套,0,0,-1.0,-1
5011000012565,555商厦,90天成交0套,0,0,-1.0,-1
5011000017453,梅龙镇广场,90天成交0套,0,0,-1.0,-1
5011000001919,上尊国际商务中心,90天成交0套,0,0,-1.0,-1
5011000015440,旺旺大厦,90天成交0套,0,0,-1.0,2008
5011000008561,康定东路53弄,90天成交0套,0,0,-1.0,1940
5011000015810,晟峰大厦,90天成交0套,0,0,-1.0,-1
5020037061067673,麒麟村,90天成交0套,0,0,-1.0,-1
5012970766906357,石门二路231号,90天成交0套,0,0,-1.0,-1
5012970630066490,新闸路975号,90天成交0套,0,0,-1.0,-1
5011000008045,南阳路216号,90天成交0套,0,0,-1.0,1924
5011000010375,石门二路154弄,90天成交0套,0,0,-1.0,-1
5020021553699397,泰兴路369弄,90天成交0套,0,0,-1.0,-1
5012970584453905,北京西路479号,90天成交0套,0,0,-1.0,-1
5011000017522,凯迪克大厦,90天成交0套,0,0,-1.0,2000
5012970675941728,大沽路422号,90天成交0套,0,0,-1.0,-1
5011000015123,厂房静安区,90天成交0套,0,0,-1.0,1980
5011000011644,茂名北路75弄,90天成交0套,0,0,204724.0,1980
5012970614862689,武定路237号,90天成交0套,0,0,-1.0,-1
5011000004945,石门一路251弄,90天成交0套,0,0,-1.0,1992
509977363955776,南阳路225号,90天成交0套,0,0,-1.0,-1
5011000003592,凤阳路624弄,90天成交0套,0,0,-1.0,-1
5010316466892497,南阳路80号,90天成交0套,0,0,166666.0,-1
5011001609071696,石门二路41弄,90天成交0套,0,0,-1.0,-1
5011000011634,延安中路830-842号(双),90天成交0套,0,0,-1.0,1982
5020032221120936,威海路716号,90天成交0套,0,0,-1.0,-1
5011000015971,爱文新村,90天成交0套,0,0,-1.0,1947
5011000011093,北京西路1211弄,90天成交0套,0,0,-1.0,-1
5011000006856,凤阳路531-537号(单),90天成交0套,0,0,-1.0,-1
5012970630066457,新闸路833号,90天成交0套,0,0,-1.0,-1
5011000010300,西康路167弄,90天成交0套,0,0,-1.0,-1
5011000003224,延安中路720弄,90天成交0套,0,0,-1.0,1947
5012970538840512,陕西北路123号,90天成交0套,0,0,-1.0,-1
5011000017109,恒利国际大厦,90天成交0套,0,0,-1.0,2008
5011000008580,石门二路170弄,90天成交0套,0,0,-1.0,1940
5011000001934,威海路700号,90天成交0套,0,0,-1.0,-1
5017177333477815,威海路854号,90天成交0套,0,0,-1.0,-1
5011000006889,南京西路1147-1167号(单),90天成交0套,0,1,-1.0,1920
5011000015323,锦江向阳大楼,90天成交0套,0,0,-1.0,-1
5011000015912,科恩国际广场,90天成交0套,0,0,-1.0,2002
5011000003592,凤阳路624弄,90天成交0套,0,0,-1.0,-1
5012970630066490,新闸路975号,90天成交0套,0,0,-1.0,-1
5011000004945,石门一路251弄,90天成交0套,0,0,-1.0,1992
5011000017186,文锦大厦,90天成交0套,0,0,-1.0,-1
5017586042187281,威海路648号,90天成交0套,0,0,-1.0,-1
5011000007101,南汇路26号,90天成交0套,0,0,-1.0,-1
5011000011096,西康路181弄,90天成交0套,0,0,-1.0,-1
5011000011502,陕西北路414号,90天成交0套,0,0,-1.0,-1
5011000004659,陕西北路513号,90天成交0套,0,0,139130.0,-1
5012970584453905,北京西路479号,90天成交0套,0,0,-1.0,-1
5011000011093,北京西路1211弄,90天成交0套,0,0,-1.0,-1
5020034110371448,威海路281号,90天成交0套,0,0,-1.0,-1
5011001609071696,石门二路41弄,90天成交0套,0,0,-1.0,-1
5011000011634,延安中路830-842号(双),90天成交0套,0,0,-1.0,1982
5011000017522,凯迪克大厦,90天成交0套,0,0,-1.0,2000
5011000016153,四维苑,90天成交0套,0,0,-1.0,-1
5011000006889,南京西路1147-1167号(单),90天成交0套,0,1,-1.0,1920
5020032221120936,威海路716号,90天成交0套,0,0,-1.0,-1
5011000015971,爱文新村,90天成交0套,0,0,-1.0,1947
5017177333477815,威海路854号,90天成交0套,0,0,-1.0,-1
5011000007330,北京西路1177弄,90天成交0套,0,0,-1.0,1999
5012970630066453,新闸路818号,90天成交0套,0,0,-1.0,-1
509821540057768,陕西北路344号,90天成交0套,0,0,-1.0,-1
5020036746451274,北京西路1266号,90天成交0套,0,0,-1.0,-1
5011000008988,陕西北路535弄,90天成交0套,0,0,-1.0,1930
5011000005355,石门一路49弄,90天成交0套,0,0,-1.0,-1
